PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_tCO2/MWh
1025098,Tallone,Solar,3.09403,Tallone,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.1844,9.46576,,,,,,,,,,
1025099,Lannion,Solar,3.09362,Lannion,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.7436,-3.46283,,,,,,,,,,
1025100,Beaucaire,Solar,3.0839,Beaucaire,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.7797,4.59378,,,,,,,,,,
1025101,Luz-Saint-Sauveur,Hydro,3.071,Luz-Saint-Sauveur,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.8322,0.01766,,,,,,,,,,
1025102,Anse-Bertrand,Wind,3.025,Anse-Bertrand,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,16.4653,-61.4621,,,,,,,,,,
1025103,Beaucens,Hydro,3.014,Beaucens,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.9519,0.02319,,,,,,,,,,
1025104,Besset,Solar,3.00144,Besset,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.0723,1.84671,,,,,,,,,,
1025105,Saint-Gilles,Solar,3.0006,Saint-Gilles,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6579,4.40742,,,,,,,,,,
1025108,Causse-de-la-Selle,Hydro,3,Causse-de-la-Selle,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.7932,3.62948,,,,,,,,,,
1025109,Pellafol,Wind,3,Pellafol,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.7824,5.88057,,,,,,,,,,
1025106,Saint-Barthélemy-le-Plain,Hydro,3,Saint-Barthélemy-le-Plain,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.0453,4.7436,,,,,,,,,,
1025107,Plouyé,Wind,3,Plouyé,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.3202,-3.73428,,,,,,,,,,
1025111,Chartrettes,Hydro,3,Chartrettes,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.4943,2.71306,,,,,,,,,,
1025110,Le Portel,Wind,3,Le Portel,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.7115,1.57539,,,,,,,,,,
1025112,Saint-Barthélemy-d'Anjou,Biomass,2.97,Saint-Barthélemy-d'Anjou,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.4739,-0.4858,,,,,,,,,,
1025113,Concarneau,Biomass,2.895,Concarneau,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.8962,-3.9075,,,,,,,,,,
1025114,Sainte-Agnès,Hydro,2.875,Sainte-Agnès,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.2106,5.95999,,,,,,,,,,
1025115,Lavelanet,Solar,2.83006,Lavelanet,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.9334,1.84655,,,,,,,,,,
1025116,Amiens,Biomass,2.83,Amiens,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.9003,2.29072,,,,,,,,,,
1025117,Voutezac,Hydro,2.82,Voutezac,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.2928,1.44056,,,,,,,,,,
1025121,Le Cannet-des-Maures,Hydro,2.8,Le Cannet-des-Maures,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.3739,6.37549,,,,,,,,,,
1025118,Saint-Laurent-du-Var,Hydro,2.8,Saint-Laurent-du-Var,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6865,7.18227,,,,,,,,,,
1025119,Laroquebrou,Hydro,2.8,Laroquebrou,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.9744,2.19339,,,,,,,,,,
1025120,Uzerche,Hydro,2.8,Uzerche,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.4242,1.56531,,,,,,,,,,
1025122,Le Vigeant,Biomass,2.8,Le Vigeant,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.2205,0.6375,,,,,,,,,,
1025123,Nantes,Solar,2.79787,Nantes,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.2322,-1.54798,,,,,,,,,,
1025124,Bouillargues,Solar,2.79078,Bouillargues,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.8019,4.43491,,,,,,,,,,
1025125,Les Abymes,Solar,2.78197,Les Abymes,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,16.2727,-61.5017,,,,,,,,,,
1025126,Philondenx,Solar,2.76294,Philondenx,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.5678,-0.43003,,,,,,,,,,
1025127,Noidans-le-Ferroux,Biomass,2.75,Noidans-le-Ferroux,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.5675,5.94821,,,,,,,,,,
1025128,Bourgbarré,Solar,2.74268,Bourgbarré,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.9887,-1.62225,,,,,,,,,,
1025129,Castifao,Solar,2.7394,Castifao,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.526,9.1193,,,,,,,,,,
1025131,Grandrif,Hydro,2.72,Grandrif,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.5205,3.83477,,,,,,,,,,
1025130,Teting-sur-Nied,Biomass,2.72,Teting-sur-Nied,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.0533,6.66864,,,,,,,,,,
1025132,Retzwiller,Biomass,2.71,Retzwiller,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.6292,7.08843,,,,,,,,,,
1025134,Camplong,Wind,2.7,Camplong,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6889,3.1118,,,,,,,,,,
1025135,Vogelgrun,Hydro,2.7,Vogelgrun,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.0106,7.58522,,,,,,,,,,
1025133,Hillion,Hydro,2.7,Hillion,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.5028,-2.64631,,,,,,,,,,
1025136,Varennes-Jarcy,Biomass,2.7,Varennes-Jarcy,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.6807,2.56252,,,,,,,,,,
1025137,Sainte-Livrade-sur-Lot,Solar,2.68527,Sainte-Livrade-sur-Lot,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.4059,0.60037,,,,,,,,,,
1025138,Cayenne,Solar,2.67186,Cayenne,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,5.03107,-52.5194,,,,,,,,,,
1025139,Pont-de-l'Isère,Solar,2.66728,Pont-de-l'Isère,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.0156,4.88109,,,,,,,,,,
1025140,Roquefort,Solar,2.6631,Roquefort,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.1763,0.55641,,,,,,,,,,
1025141,Sainte-Geneviève-sur-Arg,Solar,2.66073,Sainte-Geneviève-sur-Arg,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.7999,2.74306,,,,,,,,,,
1025142,Tournus,Solar,2.64993,Tournus,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.5654,4.89909,,,,,,,,,,
1025143,Roquebrune-sur-Argens,Solar,2.64966,Roquebrune-sur-Argens,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.4286,6.65179,,,,,,,,,,
1025144,Lavaur,Solar,2.648,Lavaur,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6896,1.79464,,,,,,,,,,
1025145,Niort,Solar,2.64268,Niort,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.3286,-0.46493,,,,,,,,,,
1025146,Blauvac,Solar,2.63036,Blauvac,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.0371,5.24437,,,,,,,,,,
1025147,Neuville-sur-Ain,Hydro,2.63,Neuville-sur-Ain,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.0912,5.37355,,,,,,,,,,
1025148,Caussade,Solar,2.62577,Caussade,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.157,1.54393,,,,,,,,,,
1025149,Sévérac-le-Château,Solar,2.62482,Sévérac-le-Château,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.2996,3.08965,,,,,,,,,,
1025150,Plaisance-du-Touch,Solar,2.62341,Plaisance-du-Touch,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.5572,1.28537,,,,,,,,,,
1025151,Saint-Mamet-la-Salvetat,Hydro,2.61,Saint-Mamet-la-Salvetat,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.8566,2.30538,,,,,,,,,,
1025152,Gouzon,Solar,2.59124,Gouzon,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.1868,2.23038,,,,,,,,,,
1025153,Aiguillon,Solar,2.57727,Aiguillon,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.3009,0.35771,,,,,,,,,,
1025154,Anglet,Solar,2.57113,Anglet,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.4912,-1.51567,,,,,,,,,,
1025155,Saint-Dalmas-le-Selvage,Hydro,2.56,Saint-Dalmas-le-Selvage,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.2894,6.84097,,,,,,,,,,
1025156,Saint-Jean-de-Védas,Solar,2.55693,Saint-Jean-de-Védas,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.5718,3.83184,,,,,,,,,,
1025157,Mison,Solar,2.55458,Mison,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.2628,5.86509,,,,,,,,,,
1025158,Carpentras,Solar,2.55333,Carpentras,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.0592,5.06125,,,,,,,,,,
1025159,Benoîtville,Solar,2.54737,Benoîtville,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.5287,-1.77625,,,,,,,,,,
1025160,Bram,Solar,2.53042,Bram,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.2512,2.11069,,,,,,,,,,
1025161,Saint-Georges-les-Bains,Solar,2.52995,Saint-Georges-les-Bains,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.8591,4.80995,,,,,,,,,,
1025162,Bourg-et-Comin,Hydro,2.52,Bourg-et-Comin,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.4027,3.65939,,,,,,,,,,
1025163,Aubagne,Solar,2.5022,Aubagne,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.2936,5.56325,,,,,,,,,,
1025164,Mussig,Solar,2.50211,Mussig,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.2271,7.51843,,,,,,,,,,
1025166,Pontenx-les-Forges,Biomass,2.5,Pontenx-les-Forges,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.255,-1.08785,,,,,,,,,,
1025165,Le Lauzet-Ubaye,Solar,2.5,Le Lauzet-Ubaye,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.4318,6.41961,,,,,,,,,,
1025167,Saint-Laurent-du-Maroni,Solar,2.49572,Saint-Laurent-du-Maroni,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,4.94627,-53.978,,,,,,,,,,
1025168,Benagues,Hydro,2.49,Benagues,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.0775,1.60979,,,,,,,,,,
1025169,Corcoué-sur-Logne,Solar,2.4899,Corcoué-sur-Logne,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.9532,-1.59978,,,,,,,,,,
1025170,Castelnaudary,Solar,2.48707,Castelnaudary,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.3231,1.96033,,,,,,,,,,
1025171,Palasca,Solar,2.4782,Palasca,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.6303,9.05742,,,,,,,,,,
1025172,Bailleul-sur-Thérain,Biomass,2.478,Bailleul-sur-Thérain,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.3852,2.23103,,,,,,,,,,
1025173,Montarnaud,Solar,2.46644,Montarnaud,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.647,3.69971,,,,,,,,,,
1025174,Borgo,Solar,2.46147,Borgo,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.5741,9.45748,,,,,,,,,,
1025175,Elne,Solar,2.45584,Elne,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.6003,2.97194,,,,,,,,,,
1025176,Lunel,Solar,2.44587,Lunel,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6821,4.13604,,,,,,,,,,
1025177,Rivesaltes,Solar,2.44501,Rivesaltes,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.7789,2.87673,,,,,,,,,,
1025178,Breuvannes-en-Bassigny,Solar,2.41787,Breuvannes-en-Bassigny,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.0857,5.6091,,,,,,,,,,
1025179,Vals-près-le-Puy,Solar,2.41679,Vals-près-le-Puy,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.0229,3.86521,,,,,,,,,,
1025180,Calenzana,Solar,2.41418,Calenzana,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.4783,8.80405,,,,,,,,,,
1025181,Albias,Solar,2.41,Albias,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.0818,1.44849,,,,,,,,,,
1025191,Pardies,Hydro,2.4,Pardies,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.3667,-0.58676,,,,,,,,,,
1025182,Auribeau-sur-Siagne,Hydro,2.4,Auribeau-sur-Siagne,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6121,6.91177,,,,,,,,,,
1025185,Arcambal,Hydro,2.4,Arcambal,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.4548,1.54818,,,,,,,,,,
1025183,Saint-Laurent-en-Royans,Hydro,2.4,Saint-Laurent-en-Royans,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.0098,5.34632,,,,,,,,,,
1025184,Roanne,Hydro,2.4,Roanne,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.0451,4.08007,,,,,,,,,,
1025193,Bonnevaux,Hydro,2.4,Bonnevaux,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.2948,6.66637,,,,,,,,,,
1025194,Châtellerault,Hydro,2.4,Châtellerault,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.8153,0.55265,,,,,,,,,,
1025186,Bignan,Wind,2.4,Bignan,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.8773,-2.75922,,,,,,,,,,
